id,fecha,provincia_origen,localidad_origen,provincia_destino,localidad_destino,cant_lineas,cant_pasajeros,cant_servicios
11152,2017,BUENOS AIRES,PIGUE,SANTA CRUZ,RIO GALLEGOS,1,34,718
11153,2017,BUENOS AIRES,PIGUE,SANTA FE,ROSARIO,5,405,1.434
11154,2017,BUENOS AIRES,PIGUE,SANTA FE,RUFINO,3,751,829
11155,2017,BUENOS AIRES,PIGUE,CORRIENTES,SALADAS,1,19,718
11156,2017,BUENOS AIRES,PIGUE,BUENOS AIRES,SALADILLO,1,-,676
11157,2017,BUENOS AIRES,PIGUE,BUENOS AIRES,SALLIQUELO,1,95,167
11158,2017,BUENOS AIRES,PIGUE,RIO NEGRO,SAN ANTONIO OESTE,2,73,315
11159,2017,BUENOS AIRES,PIGUE,SANTA FE,SAN LORENZO,1,21,718
11160,2017,BUENOS AIRES,PIGUE,BUENOS AIRES,SAN NICOLAS DE LOS ARROYOS,1,-,729
11161,2017,BUENOS AIRES,PIGUE,MENDOZA,SAN RAFAEL,1,174,167
11162,2017,BUENOS AIRES,PIGUE,SANTA FE,SANTA FE,3,239,1.119
11163,2017,BUENOS AIRES,PIGUE,LA PAMPA,SANTA ROSA,1,196,167
11164,2017,BUENOS AIRES,PIGUE,RIO NEGRO,SIERRA GRANDE,1,38,206
11165,2017,BUENOS AIRES,PIGUE,BUENOS AIRES,TORNQUIST,5,212,1.406
11166,2017,BUENOS AIRES,PIGUE,CHUBUT,TRELEW,2,110,315
11167,2017,BUENOS AIRES,PIGUE,BUENOS AIRES,TRENQUE LAUQUEN,6,382,1.995
11168,2017,BUENOS AIRES,PIGUE,MENDOZA,TUNUYAN,1,122,167
11169,2017,BUENOS AIRES,PIGUE,SANTA FE,VENADO TUERTO,2,87,229
11170,2017,BUENOS AIRES,PIGUE,RIO NEGRO,VIEDMA,2,118,315
11171,2017,BUENOS AIRES,PIGUE,CORDOBA,VILLA MARIA,1,920,600
11172,2017,BUENOS AIRES,PILAR,TUCUMAN,AGUILARES,1,180,754
11173,2017,BUENOS AIRES,PILAR,TUCUMAN,ALBERDI,1,180,754
11174,2017,BUENOS AIRES,PILAR,CORDOBA,ALEJO LEDESMA,1,129,793
11175,2017,BUENOS AIRES,PILAR,CORDOBA,ALMAFUERTE,1,516,729
11176,2017,BUENOS AIRES,PILAR,CORDOBA,ALTA GRACIA,2,785,1.522
11177,2017,BUENOS AIRES,PILAR,CORDOBA,ARIAS,3,508,4.161
11178,2017,BUENOS AIRES,PILAR,CORDOBA,BERROTARAN,1,155,793
11179,2017,BUENOS AIRES,PILAR,CORDOBA,CANALS,3,532,4.161
11180,2017,BUENOS AIRES,PILAR,SANTA FE,CAÑADA ROSQUIN,1,164,754
11181,2017,BUENOS AIRES,PILAR,SAN JUAN,CAUCETE,3,958,1.982
11182,2017,BUENOS AIRES,PILAR,ENTRE RIOS,CEIBAS,3,158,2.923
11183,2017,BUENOS AIRES,PILAR,SANTA FE,CERES,1,229,754
11184,2017,BUENOS AIRES,PILAR,ENTRE RIOS,CHAJARI,3,1.018,2.923
11185,2017,BUENOS AIRES,PILAR,ENTRE RIOS,COLON,1,254,727
11186,2017,BUENOS AIRES,PILAR,ENTRE RIOS,CONCEPCION DEL URUGUAY,3,1.335,2.923
11187,2017,BUENOS AIRES,PILAR,ENTRE RIOS,CONCORDIA,1,342,727
11188,2017,BUENOS AIRES,PILAR,CORDOBA,CORDOBA,1,349,793
11189,2017,BUENOS AIRES,PILAR,CORRIENTES,CORRIENTES,3,1.651,2.923
11190,2017,BUENOS AIRES,PILAR,CORRIENTES,CUATRO BOCAS,2,119,2.196
11191,2017,BUENOS AIRES,PILAR,CORRIENTES,CURUZU CUATIA,3,1.053,2.923
11192,2017,BUENOS AIRES,PILAR,CORDOBA,ELENA,1,129,793
11193,2017,BUENOS AIRES,PILAR,CORDOBA,EMBALSE,1,129,793
11194,2017,BUENOS AIRES,PILAR,CORRIENTES,EMPEDRADO,2,579,2.196
11195,2017,BUENOS AIRES,PILAR,SAN LUIS,FRAGA,1,53,728
11196,2017,BUENOS AIRES,PILAR,ENTRE RIOS,GUALEGUAYCHU,1,307,727
11197,2017,BUENOS AIRES,PILAR,SANTA FE,HUGHES,2,378,3.541
11198,2017,BUENOS AIRES,PILAR,SANTIAGO DEL ESTERO,LA BANDA,1,287,754
11199,2017,BUENOS AIRES,PILAR,CORDOBA,LA CARLOTA,8,2.905,7.602
11200,2017,BUENOS AIRES,PILAR,CHACO,MAKALLE,1,187,742
11201,2017,BUENOS AIRES,PILAR,MENDOZA,MENDOZA,1,1.095,730
11202,2017,BUENOS AIRES,PILAR,CORRIENTES,MERCEDES,3,949,2.923
11203,2017,BUENOS AIRES,PILAR,SAN LUIS,MERLO,1,334,2.748
11204,2017,BUENOS AIRES,PILAR,CORRIENTES,MOCORETA,3,702,2.923
11205,2017,BUENOS AIRES,PILAR,TUCUMAN,MONTEROS,1,246,754
11206,2017,BUENOS AIRES,PILAR,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,3,1.230,2.923
11207,2017,BUENOS AIRES,PILAR,CHACO,QUITILIPI,2,418,1.469
11208,2017,BUENOS AIRES,PILAR,SANTA FE,RAFAELA,1,328,754
11209,2017,BUENOS AIRES,PILAR,CORDOBA,REDUCCION,3,109,4.161
11210,2017,BUENOS AIRES,PILAR,CHACO,RESISTENCIA,2,852,1.469
11211,2017,BUENOS AIRES,PILAR,CORDOBA,RIO CUARTO,7,3.742,6.873
11212,2017,BUENOS AIRES,PILAR,CORDOBA,RIO TERCERO,1,661,729
11213,2017,BUENOS AIRES,PILAR,SANTA FE,ROSARIO,1,443,754
11214,2017,BUENOS AIRES,PILAR,CORDOBA,SAMPACHO,1,286,728
11215,2017,BUENOS AIRES,PILAR,BUENOS AIRES,SAN ANTONIO DE ARECO,5,739,5.523
11216,2017,BUENOS AIRES,PILAR,SAN JUAN,SAN JUAN,3,1.798,1.982
11217,2017,BUENOS AIRES,PILAR,SAN LUIS,SAN LUIS,4,2.768,2.712
11218,2017,BUENOS AIRES,PILAR,MENDOZA,SAN MARTIN,1,723,730
11219,2017,BUENOS AIRES,PILAR,TUCUMAN,SAN MIGUEL DE TUCUMAN,1,418,754
11220,2017,BUENOS AIRES,PILAR,BUENOS AIRES,SAN NICOLAS DE LOS ARROYOS,1,-,754
11221,2017,BUENOS AIRES,PILAR,BUENOS AIRES,SAN PEDRO,1,-,754
11222,2017,BUENOS AIRES,PILAR,SANTA FE,SANTA ISABEL,1,214,728
11223,2017,BUENOS AIRES,PILAR,CORDOBA,SANTA ROSA DE CALAMUCHITA,1,149,793
11224,2017,BUENOS AIRES,PILAR,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,1,385,754
11225,2017,BUENOS AIRES,PILAR,BUENOS AIRES,SOLIS,1,-,728
11226,2017,BUENOS AIRES,PILAR,SANTIAGO DEL ESTERO,TERMAS DE RIO HONDO,1,238,754
11227,2017,BUENOS AIRES,PILAR,SANTA FE,VENADO TUERTO,8,3.942,7.602
11228,2017,BUENOS AIRES,PILAR,CORDOBA,VILLA CURA BROCHERO,1,290,2.748
11229,2017,BUENOS AIRES,PILAR,SAN LUIS,VILLA DEL CARMEN,1,65,2.748
11230,2017,BUENOS AIRES,PILAR,CORDOBA,VILLA GENERAL BELGRANO,2,651,1.522
11231,2017,BUENOS AIRES,PILAR,SAN LUIS,VILLA LARCA,1,65,2.748
11232,2017,BUENOS AIRES,PILAR,SAN LUIS,VILLA MERCEDES,4,2.355,2.712
11233,2017,BUENOS AIRES,PILAR,BUENOS AIRES,ZARATE,4,-,3.677
11234,2017,CORDOBA,PILAR,SANTA FE,AMSTRONG,2,72,1.350
11235,2017,CORDOBA,PILAR,CORDOBA,BELL VILLE,2,-,1.350
11236,2017,CORDOBA,PILAR,SANTA FE,CAÑADA DE GOMEZ,2,86,1.350
11237,2017,CORDOBA,PILAR,SANTA FE,CARCARAÑA,2,69,1.350
11238,2017,CORDOBA,PILAR,SANTA FE,CORREA,2,52,1.350
11239,2017,CORDOBA,PILAR,CORDOBA,JAMES CRAIK,1,-,678
11240,2017,CORDOBA,PILAR,CORDOBA,OLIVA,2,-,1.350
11241,2017,CORDOBA,PILAR,CORDOBA,RIO SEGUNDO,1,3.394,1.446
11242,2017,CORDOBA,PILAR,SANTA FE,ROLDAN,2,61,1.350
11243,2017,CORDOBA,PILAR,SANTA FE,SAN JORGE,1,3.394,1.446
11244,2017,CORDOBA,PILAR,SANTA FE,TORTUGAS,2,47,1.350
11245,2017,BUENOS AIRES,PINAMAR,MISIONES,APOSTOLES,1,100,323
11246,2017,BUENOS AIRES,PINAMAR,CORDOBA,BELL VILLE,1,383,726
11247,2017,BUENOS AIRES,PINAMAR,LA PAMPA,CATRILO,1,181,346
11248,2017,BUENOS AIRES,PINAMAR,ENTRE RIOS,COLON,1,104,323
11249,2017,BUENOS AIRES,PINAMAR,ENTRE RIOS,CONCEPCION DEL URUGUAY,1,136,323
11250,2017,BUENOS AIRES,PINAMAR,CORDOBA,CORDOBA,1,626,726
11251,2017,BUENOS AIRES,PINAMAR,CORRIENTES,CUATRO BOCAS,1,16,323
11252,2017,BUENOS AIRES,PINAMAR,MENDOZA,DESAGUADERO,1,39,346
11253,2017,BUENOS AIRES,PINAMAR,BUENOS AIRES,GENERAL CONESA,5,-,4.136
11254,2017,BUENOS AIRES,PINAMAR,LA PAMPA,GENERAL PICO,1,328,346
11255,2017,BUENOS AIRES,PINAMAR,CORRIENTES,GOBERNADOR IGR. VALENTIN VIRASORO,1,104,323
11256,2017,BUENOS AIRES,PINAMAR,CORDOBA,HUINCA RENANCO,1,216,346
11257,2017,BUENOS AIRES,PINAMAR,MENDOZA,LA PAZ,1,181,346
11258,2017,BUENOS AIRES,PINAMAR,CORDOBA,LABOULAYE,1,43,232
11259,2017,BUENOS AIRES,PINAMAR,CORDOBA,LEONES,1,290,726
11260,2017,BUENOS AIRES,PINAMAR,CORDOBA,MARCOS JUAREZ,1,348,726
11261,2017,BUENOS AIRES,PINAMAR,MENDOZA,MENDOZA,2,532,578
11262,2017,BUENOS AIRES,PINAMAR,CORRIENTES,PASO DE LOS LIBRES,1,118,323
11263,2017,BUENOS AIRES,PINAMAR,BUENOS AIRES,PIPINAS,3,-,8.003
11264,2017,BUENOS AIRES,PINAMAR,MISIONES,POSADAS,1,168,323
11265,2017,BUENOS AIRES,PINAMAR,BUENOS AIRES,QUENUMA,1,-,346
11266,2017,BUENOS AIRES,PINAMAR,SANTA FE,ROSARIO,1,626,726
11267,2017,BUENOS AIRES,PINAMAR,SANTA FE,RUFINO,1,40,232
11268,2017,BUENOS AIRES,PINAMAR,BUENOS AIRES,SALLIQUELO,1,-,346
11269,2017,BUENOS AIRES,PINAMAR,BUENOS AIRES,SAN ISIDRO,1,3.135,3.076
11270,2017,BUENOS AIRES,PINAMAR,MISIONES,SAN JOSE,1,75,323
11271,2017,BUENOS AIRES,PINAMAR,SAN LUIS,SAN LUIS,2,471,578
11272,2017,BUENOS AIRES,PINAMAR,MENDOZA,SAN MARTIN,1,303,346
11273,2017,BUENOS AIRES,PINAMAR,MENDOZA,SANTA ROSA,1,199,346
11274,2017,BUENOS AIRES,PINAMAR,CORRIENTES,SANTO TOME,1,97,323
11275,2017,BUENOS AIRES,PINAMAR,ENTRE RIOS,UBAJAY,1,61,323
11276,2017,BUENOS AIRES,PINAMAR,BUENOS AIRES,VALERIA DEL MAR,3,-,2.344
11277,2017,BUENOS AIRES,PINAMAR,CORDOBA,VICUÑA MACKENNA,2,271,578
11278,2017,BUENOS AIRES,PINAMAR,CORDOBA,VILLA CARLOS PAZ,1,406,726
11279,2017,BUENOS AIRES,PINAMAR,BUENOS AIRES,VILLA GESELL,9,5.977,14.200
11280,2017,BUENOS AIRES,PINAMAR,CORDOBA,VILLA MARIA,1,452,726
11281,2017,BUENOS AIRES,PINAMAR,SAN LUIS,VILLA MERCEDES,2,401,578
11282,2017,SANTIAGO DEL ESTERO,PINTO,TUCUMAN,AGUILARES,2,164,1.573
11283,2017,SANTIAGO DEL ESTERO,PINTO,TUCUMAN,ALBERDI,4,264,3.010
11284,2017,SANTIAGO DEL ESTERO,PINTO,SANTIAGO DEL ESTERO,AÑATUYA,7,216,6.096
11285,2017,SANTIAGO DEL ESTERO,PINTO,SANTIAGO DEL ESTERO,BANDERA,1,-,732
11286,2017,SANTIAGO DEL ESTERO,PINTO,SANTIAGO DEL ESTERO,BELTRAN,2,-,1.438
11287,2017,SANTIAGO DEL ESTERO,PINTO,SANTIAGO DEL ESTERO,COLONIA DORA,19,744,16.367
11288,2017,SANTIAGO DEL ESTERO,PINTO,TUCUMAN,CONCEPCION,3,354,2.317
11289,2017,SANTIAGO DEL ESTERO,PINTO,TUCUMAN,FAMAILLA,3,230,2.266
11290,2017,SANTIAGO DEL ESTERO,PINTO,SANTIAGO DEL ESTERO,FERNANDEZ,12,395,9.369
11291,2017,SANTIAGO DEL ESTERO,PINTO,SANTIAGO DEL ESTERO,FORRES,3,208,3.799
11292,2017,SANTIAGO DEL ESTERO,PINTO,SANTIAGO DEL ESTERO,GARZA,8,290,9.475
11293,2017,SANTIAGO DEL ESTERO,PINTO,SANTIAGO DEL ESTERO,HERRERA,6,31,5.704
11294,2017,SANTIAGO DEL ESTERO,PINTO,SANTIAGO DEL ESTERO,ICAÑO,2,-,1.438
11295,2017,SANTIAGO DEL ESTERO,PINTO,SANTIAGO DEL ESTERO,LA BANDA,16,1.018,16.063
11296,2017,SANTIAGO DEL ESTERO,PINTO,TUCUMAN,LA COCHA,2,149,1.573
11297,2017,SANTIAGO DEL ESTERO,PINTO,SANTIAGO DEL ESTERO,LAVALLE,1,57,831
11298,2017,SANTIAGO DEL ESTERO,PINTO,TUCUMAN,MONTEROS,5,483,3.841
11299,2017,SANTIAGO DEL ESTERO,PINTO,SANTIAGO DEL ESTERO,QUIMILI,3,-,900
11300,2017,SANTIAGO DEL ESTERO,PINTO,TUCUMAN,SAN MIGUEL DE TUCUMAN,20,3.416,18.686
11301,2017,SANTIAGO DEL ESTERO,PINTO,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,22,1.928,20.116
11302,2017,SANTIAGO DEL ESTERO,PINTO,SANTIAGO DEL ESTERO,SELVA,3,174,4.190
11303,2017,SANTIAGO DEL ESTERO,PINTO,SANTIAGO DEL ESTERO,TABOADA,1,25,334
11304,2017,SANTIAGO DEL ESTERO,PINTO,SANTIAGO DEL ESTERO,TERMAS DE RIO HONDO,19,725,17.855
11305,2017,BUENOS AIRES,PIPINAS,BUENOS AIRES,GENERAL CONESA,2,-,2.021
11306,2017,BUENOS AIRES,PIPINAS,BUENOS AIRES,VILLA GESELL,2,-,7.343
11307,2017,FORMOSA,PIRANE,SANTA FE,CALCHAQUI,2,176,1.684
11308,2017,FORMOSA,PIRANE,SALTA,CORONEL JUAN SOLA,1,210,516
11309,2017,FORMOSA,PIRANE,SALTA,DRAGONES,1,63,516
11310,2017,FORMOSA,PIRANE,SALTA,EMBARCACION,1,349,516
11311,2017,FORMOSA,PIRANE,SALTA,GENERAL GUEMES,1,377,516
11312,2017,FORMOSA,PIRANE,SANTA FE,NELSON,1,237,846
11313,2017,FORMOSA,PIRANE,SALTA,PICHANAL,1,363,516
11314,2017,FORMOSA,PIRANE,SANTA FE,RAFAELA,1,557,846
11315,2017,FORMOSA,PIRANE,SANTA FE,RECONQUISTA,5,945,3.552
11316,2017,FORMOSA,PIRANE,SANTA FE,ROSARIO,4,627,2.706
11317,2017,FORMOSA,PIRANE,SALTA,SALTA,1,684,516
11318,2017,FORMOSA,PIRANE,SANTA FE,SAN JUSTO,4,692,2.822
11319,2017,FORMOSA,PIRANE,JUJUY,SAN PEDRO DE JUJUY,1,405,516
11320,2017,FORMOSA,PIRANE,SANTA FE,SANTA FE,4,568,2.706
11321,2017,FORMOSA,PIRANE,SANTA FE,VERA,5,639,3.552
11322,2017,FORMOSA,PIRANE,SANTA FE,VILLA OCAMPO,3,259,1.976
11323,2017,BUENOS AIRES,PIROVANO,BUENOS AIRES,CHIVILCOY,2,500,1.702
11324,2017,BUENOS AIRES,PIROVANO,BUENOS AIRES,DAIREAUX,2,355,1.702
11325,2017,BUENOS AIRES,PIROVANO,BUENOS AIRES,GUAMINI,2,307,1.702
11326,2017,BUENOS AIRES,PIROVANO,BUENOS AIRES,HUANGUELEN,1,128,902
11327,2017,BUENOS AIRES,PIROVANO,BUENOS AIRES,MERCEDES,2,518,1.702
11328,2017,BUENOS AIRES,PIROVANO,BUENOS AIRES,SAN CARLOS DE BOLIVAR,2,468,1.702
11329,2017,NEUQUEN,PLAZA HUINCUL,RIO NEGRO,CHELFORO,3,15,1.546
11330,2017,NEUQUEN,PLAZA HUINCUL,RIO NEGRO,CHOELE CHOEL,2,86,1.444
11331,2017,NEUQUEN,PLAZA HUINCUL,RIO NEGRO,GENERAL ROCA,4,258,1.993
11332,2017,NEUQUEN,PLAZA HUINCUL,NEUQUEN,JUNIN DE LOS ANDES,4,83,1.993
11333,2017,NEUQUEN,PLAZA HUINCUL,NEUQUEN,RINCONADA,2,-,1.444
11334,2017,NEUQUEN,PLAZA HUINCUL,RIO NEGRO,RIO COLORADO,2,96,1.444
11335,2017,NEUQUEN,PLAZA HUINCUL,NEUQUEN,SAN MARTIN DE LOS ANDES,4,100,1.993
11336,2017,NEUQUEN,PLAZA HUINCUL,RIO NEGRO,VILLA REGINA,2,102,1.444
11337,2017,NEUQUEN,PLAZA HUINCUL,NEUQUEN,ZAPALA,4,106,1.993
11338,2017,SANTA FE,PLAZA SAGUIER,SANTA FE,RAFAELA,1,888,1.456
11339,2017,SANTA FE,PLAZA SAGUIER,SANTA FE,SANTA CLARA DE SAGUIER,1,422,1.456
11340,2017,SANTA FE,PLAZA SAGUIER,SANTA FE,SUSANA,1,100,1.456
11341,2017,RIO NEGRO,POMONA,RIO NEGRO,ALLEN,1,18,586
11342,2017,RIO NEGRO,POMONA,RIO NEGRO,CERVANTES,1,11,586
11343,2017,RIO NEGRO,POMONA,RIO NEGRO,CIPOLETTI,1,22,586
11344,2017,RIO NEGRO,POMONA,RIO NEGRO,GENERAL CONESA,1,15,586
11345,2017,RIO NEGRO,POMONA,RIO NEGRO,GENERAL FERNANDEZ ORO,1,13,586
11346,2017,RIO NEGRO,POMONA,RIO NEGRO,GENERAL ROCA,1,24,586
11347,2017,RIO NEGRO,POMONA,RIO NEGRO,INGENIERO LUIS A. HUERGO,1,12,586
11348,2017,RIO NEGRO,POMONA,RIO NEGRO,VILLA REGINA,1,20,586
11349,2017,CORDOBA,PORTEÑA,SANTA FE,ARRUFO,2,323,1.460
11350,2017,CORDOBA,PORTEÑA,SANTA FE,CERES,1,1.314,730
11351,2017,CORDOBA,PORTEÑA,SANTA FE,CORONEL FRAGA,1,112,730
11352,2017,CORDOBA,PORTEÑA,SANTA FE,HERSILIA,1,891,730
11353,2017,CORDOBA,PORTEÑA,SANTA FE,LA RUBIA,1,211,730
11354,2017,CORDOBA,PORTEÑA,SANTA FE,RAFAELA,1,997,730
11355,2017,CORDOBA,PORTEÑA,SANTA FE,ROSARIO,1,436,414
11356,2017,CORDOBA,PORTEÑA,CORDOBA,SAN FRANCISCO,2,1.783,1.144
11357,2017,CORDOBA,PORTEÑA,SANTA FE,SAN GUILLERMO,3,1.518,1.874
11358,2017,CORDOBA,PORTEÑA,SANTA FE,SUARDI,3,1.518,1.874
11359,2017,CORDOBA,PORTEÑA,SANTA FE,VILA,1,112,730
11360,2017,CORDOBA,PORTEÑA,SANTA FE,VILLA TRINIDAD,3,1.281,1.874
11361,2017,LA RIOJA,PORTEZUELO,SAN JUAN,BERMEJO,2,204,1.965
11362,2017,LA RIOJA,PORTEZUELO,SAN JUAN,CAUCETE,4,1.183,4.729
11363,2017,LA RIOJA,PORTEZUELO,TUCUMAN,CONCEPCION,2,44,1.948
11364,2017,LA RIOJA,PORTEZUELO,SALTA,EMBARCACION,2,47,2.764
11365,2017,LA RIOJA,PORTEZUELO,SALTA,GENERAL GUEMES,4,102,4.726
11366,2017,LA RIOJA,PORTEZUELO,SALTA,GENERAL MOSCONI,2,45,2.764
11367,2017,LA RIOJA,PORTEZUELO,MISIONES,JARDIN AMERICA,1,29,711
11368,2017,LA RIOJA,PORTEZUELO,SANTIAGO DEL ESTERO,LA BANDA,1,39,711
11369,2017,LA RIOJA,PORTEZUELO,TUCUMAN,LA COCHA,1,33,725
11370,2017,LA RIOJA,PORTEZUELO,MENDOZA,MENDOZA,5,260,5.437
11371,2017,LA RIOJA,PORTEZUELO,SALTA,METAN,3,60,4.001
11372,2017,LA RIOJA,PORTEZUELO,TUCUMAN,MONTEROS,1,8,1.237
11373,2017,LA RIOJA,PORTEZUELO,LA RIOJA,PATQUIA,5,-,5.454
11374,2017,LA RIOJA,PORTEZUELO,SALTA,PICHANAL,4,99,4.726
11375,2017,LA RIOJA,PORTEZUELO,MISIONES,POSADAS,1,52,711
11376,2017,LA RIOJA,PORTEZUELO,SALTA,PROFESOR SALVADOR MAZZA,4,95,4.726
11377,2017,LA RIOJA,PORTEZUELO,MISIONES,PUERTO IGUAZU,1,32,711
11378,2017,LA RIOJA,PORTEZUELO,MISIONES,PUERTO RICO,1,29,711
11379,2017,LA RIOJA,PORTEZUELO,SALTA,ROSARIO DE LA FRONTERA,2,48,2.764
11380,2017,LA RIOJA,PORTEZUELO,SALTA,SALTA,1,81,725
11381,2017,LA RIOJA,PORTEZUELO,SAN JUAN,SAN JUAN,6,2.352,6.165
11382,2017,LA RIOJA,PORTEZUELO,TUCUMAN,SAN MIGUEL DE TUCUMAN,5,250,5.437
11383,2017,LA RIOJA,PORTEZUELO,SALTA,SAN RAMON DE LA NUEVA ORAN,2,68,1.962
11384,2017,LA RIOJA,PORTEZUELO,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,1,52,711
11385,2017,LA RIOJA,PORTEZUELO,SALTA,TARTAGAL,4,125,4.726
11386,2017,LA RIOJA,PORTEZUELO,SANTIAGO DEL ESTERO,TERMAS DE RIO HONDO,1,32,711
11387,2017,LA RIOJA,PORTEZUELO,MISIONES,WANDA,1,24,711
11388,2017,MISIONES,POSADAS,SANTA FE,ANGELICA,2,74,2.323
11389,2017,MISIONES,POSADAS,SANTIAGO DEL ESTERO,AÑATUYA,2,643,1.094
11390,2017,MISIONES,POSADAS,MISIONES,CATARATAS DEL IGUAZU,3,784,3.853
11391,2017,MISIONES,POSADAS,SANTA FE,CERES,4,584,1.296
11392,2017,MISIONES,POSADAS,SANTIAGO DEL ESTERO,COLONIA DORA,1,299,730
11393,2017,MISIONES,POSADAS,TUCUMAN,CONCEPCION,1,371,711
11394,2017,MISIONES,POSADAS,MISIONES,ELDORADO,15,4.571,16.868
11395,2017,MISIONES,POSADAS,MISIONES,ESPERANZA,2,259,2.257
11396,2017,MISIONES,POSADAS,SANTIAGO DEL ESTERO,FERNANDEZ,2,485,1.092
11397,2017,MISIONES,POSADAS,RIO NEGRO,GENERAL CONESA,1,38,718
11398,2017,MISIONES,POSADAS,SANTA FE,GOBERNADOR CRESPO,1,313,1.035
11399,2017,MISIONES,POSADAS,SANTIAGO DEL ESTERO,HERRERA,1,37,364
11400,2017,MISIONES,POSADAS,MISIONES,JARDIN AMERICA,11,704,10.018
11401,2017,MISIONES,POSADAS,SANTIAGO DEL ESTERO,LA BANDA,4,1.796,2.533
11402,2017,MISIONES,POSADAS,RIO NEGRO,LAS GRUTAS,1,24,718
11403,2017,MISIONES,POSADAS,SANTA FE,LAS TOSCAS,2,1.617,3.371
11404,2017,MISIONES,POSADAS,MISIONES,MONTECARLO,11,3.094,13.755
11405,2017,MISIONES,POSADAS,MISIONES,OBERA,1,212,1.453
11406,2017,MISIONES,POSADAS,MISIONES,POSADAS,1,-,324
11407,2017,MISIONES,POSADAS,MISIONES,PUERTO IGUAZU,17,9.035,20.214
11408,2017,MISIONES,POSADAS,MISIONES,PUERTO RICO,12,3.840,13.065
11409,2017,MISIONES,POSADAS,SANTIAGO DEL ESTERO,QUIMILI,4,1.512,2.531
11410,2017,MISIONES,POSADAS,SANTA FE,RECONQUISTA,7,3.903,5.702
11411,2017,MISIONES,POSADAS,RIO NEGRO,RIO COLORADO,1,47,718
11412,2017,MISIONES,POSADAS,SANTA CRUZ,RIO GALLEGOS,1,71,718
11413,2017,MISIONES,POSADAS,SANTA FE,ROSARIO,5,6.547,5.199
11414,2017,MISIONES,POSADAS,MISIONES,SAN IGNACIO,9,3.402,11.218
11415,2017,MISIONES,POSADAS,SAN JUAN,SAN JUAN,1,544,711
11416,2017,MISIONES,POSADAS,SANTA FE,SAN JUSTO,3,2.453,4.406
11417,2017,MISIONES,POSADAS,TUCUMAN,SAN MIGUEL DE TUCUMAN,5,3.940,3.242
11418,2017,MISIONES,POSADAS,MISIONES,SAN PEDRO,1,497,730
11419,2017,MISIONES,POSADAS,MISIONES,SAN VICENTE,2,573,1.460
11420,2017,MISIONES,POSADAS,SANTA FE,SANTA FE,8,7.484,8.622
11421,2017,MISIONES,POSADAS,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,5,3.627,3.242
11422,2017,MISIONES,POSADAS,SANTIAGO DEL ESTERO,SUNCHO CORRAL,2,817,1.437
11423,2017,MISIONES,POSADAS,SANTIAGO DEL ESTERO,TERMAS DE RIO HONDO,5,2.237,3.242
11424,2017,MISIONES,POSADAS,SANTA FE,TOSTADO,4,501,1.296
11425,2017,MISIONES,POSADAS,SANTA FE,VERA,2,1.683,3.371
11426,2017,MISIONES,POSADAS,MISIONES,WANDA,3,-,2.138
11427,2017,FORMOSA,POZO DEL MORTERO,FORMOSA,COMANDANTE FONTANA,1,51,516
11428,2017,FORMOSA,POZO DEL MORTERO,SALTA,CORONEL JUAN SOLA,1,36,516
11429,2017,FORMOSA,POZO DEL MORTERO,SALTA,DRAGONES,1,11,516
11430,2017,FORMOSA,POZO DEL MORTERO,SALTA,EMBARCACION,1,60,516
11431,2017,FORMOSA,POZO DEL MORTERO,FORMOSA,FORMOSA,1,106,516
11432,2017,FORMOSA,POZO DEL MORTERO,SALTA,GENERAL GUEMES,1,65,516
11433,2017,FORMOSA,POZO DEL MORTERO,FORMOSA,IBARRETA,1,48,516
11434,2017,FORMOSA,POZO DEL MORTERO,FORMOSA,LAS LOMITAS,1,60,516
11435,2017,FORMOSA,POZO DEL MORTERO,SALTA,PICHANAL,1,63,516
11436,2017,FORMOSA,POZO DEL MORTERO,FORMOSA,PIRANE,1,63,516
11437,2017,FORMOSA,POZO DEL MORTERO,SALTA,SALTA,1,118,516
11438,2017,FORMOSA,POZO DEL MORTERO,FORMOSA,SAN HILARIO,1,11,516
11439,2017,FORMOSA,POZO DEL MORTERO,JUJUY,SAN PEDRO DE JUJUY,1,70,516
11440,2017,FORMOSA,POZO DEL TIGRE,SANTA FE,CALCHAQUI,2,115,1.684
11441,2017,FORMOSA,POZO DEL TIGRE,FORMOSA,EL COLORADO,3,234,2.263
11442,2017,FORMOSA,POZO DEL TIGRE,SANTA FE,NELSON,1,155,846
11443,2017,FORMOSA,POZO DEL TIGRE,FORMOSA,PALO SANTO,5,398,3.839
11444,2017,FORMOSA,POZO DEL TIGRE,FORMOSA,PIRANE,5,518,3.839
11445,2017,FORMOSA,POZO DEL TIGRE,SANTA FE,RAFAELA,1,364,846
11446,2017,FORMOSA,POZO DEL TIGRE,SANTA FE,RECONQUISTA,4,562,3.260
11447,2017,FORMOSA,POZO DEL TIGRE,SANTA FE,ROSARIO,3,329,2.414
11448,2017,FORMOSA,POZO DEL TIGRE,SANTA FE,SAN JUSTO,3,409,2.530
11449,2017,FORMOSA,POZO DEL TIGRE,SANTA FE,SANTA FE,3,298,2.414
